"track_id";"track_popularity";"track_album_release_date";"playlist_name";"playlist_genre";"playlist_subgenre";"danceability";"energy";"key";"loudness";"mode";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration_ms";"duration_seconds";"duration_minutes";"popularity_category";"release_date_age";"danceability_cat";"track_name";"track_artist";"row_num";"energy_category";"acoustic_category";"liveness_category"
"0Cy7wt6IlRfBPHXXjmZbcP";64;"2018-02-09";"post teen pop";"pop";"post-teen pop";0.489;0.597;5;-6.633;0;0.0292;0.27;0.0;0.105;0.324;95.012;253520;254;4.233333333;"Alright!";"young";"semi-danceable";"Love Me Like You Do";"Ellie Goulding";1;"slow";"semi confident";"slightly confident"
"0d2iYfpKoM0QCKvcLCkBao";84;"2018-07-12";"Electropop 2019";"pop";"electropop";0.56;0.68;6;-7.648;0;0.321;0.555;0.0;0.116;0.319;89.391;173800;174;2.9;"Banger";"young";"semi-danceable";"Eastside (with Halsey & Khalid)";"benny blanco";1;"medium slow";"confident";"slightly confident"
"0dA2Mk56wEzDgegdC6R17g";17;"2017-02-23";"Electropop - Pop";"pop";"electropop";0.679;0.634;5;-5.024;0;0.0654;0.232;0.0;0.115;0.498;102.013;210091;210;3.5;"Trash";"young";"semi-danceable";"Stay (with Alessia Cara)";"Zedd";1;"medium slow";"semi confident";"slightly confident"
"0dCr3qIupWh36ilLjRHi4P";13;"2006-11-06";"BALLARE - رقص";"pop";"post-teen pop";0.651;0.946;6;-4.717;1;0.101;0.13;0.0;0.148;0.508;91.911;228333;228;3.8;"Trash";"old";"semi-danceable";"Virtual Insanity - Remastered";"Jamiroquai";1;"fast";"slightly confident";"slightly confident"
"0DgOmXeyDY7mMqcjelEqse";30;"2008-08-12";"This Is Janelle Monáe";"pop";"electropop";0.402;0.482;7;-10.338;1;0.063;0.286;0.0;0.0677;0.66;190.032;299680;300;5.0;"Meh";"old";"semi-danceable";"Mr. President - EP Version";"Janelle Mon�e";1;"slow";"semi confident";"not confident"
"0DhkTGjEaIHaSxTfC14BFm";70;"2018-01-26";"Dance Room";"pop";"dance pop";0.626;0.8;1;-3.988;0;0.035;0.0267;0.000138;0.0623;0.258;127.966;160184;160;2.666666666;"Alright!";"young";"semi-danceable";"Lullaby";"R3HAB";1;"medium fast";"not confident";"not confident"
"0dHWWPN5XGWotUnM57QQZK";54;"2018-11-06";"K-Party Dance Mix";"pop";"dance pop";0.729;0.926;7;-2.129;1;0.108;0.0796;9.14e-06;0.152;0.743;110.05;191994;192;3.2;"Alright!";"young";"highly_danceable";"Not That Type";"gugudan";1;"fast";"not confident";"slightly confident"
"0DiWol3AO6WpXZgp0goxAV";74;"2001-03-07";"ELECTROPOP";"pop";"electropop";0.611;0.697;2;-8.618;1;0.133;0.0193;0.0;0.332;0.476;122.752;320357;320;5.333333333;"Alright!";"old";"semi-danceable";"One More Time";"Daft Punk";1;"medium slow";"not confident";"semi confident"
"0dSE54vYYvRNWzVTxE2xTL";61;"2019-05-15";"K-Party Dance Mix";"pop";"dance pop";0.709;0.911;7;-2.611;1;0.0593;0.0572;4.73e-06;0.0732;0.779;106.972;203507;204;3.4;"Alright!";"young";"highly_danceable";"Me & You";"EXID";1;"fast";"not confident";"not confident"
"0dtSNgQP0hY5Ar5XvJ6WMv";23;"2008-05-10";"This Is: Javiera Mena";"pop";"electropop";0.779;0.571;7;-6.847;1;0.0286;0.182;0.00345;0.0978;0.463;120.003;274200;274;4.566666666;"Trash";"old";"highly_danceable";"Amiga";"Pol Del Sur";1;"slow";"slightly confident";"not confident"
"0Dtwxkkn8fJKtqtea7fd1C";34;"2015-02-24";"BALLARE - رقص";"pop";"post-teen pop";0.804;0.877;0;-3.722;1;0.0609;0.00178;0.141;0.334;0.635;124.992;257280;257;4.283333333;"Meh";"old";"highly_danceable";"Intoxicated - Original Mix";"Martin Solveig";1;"medium fast";"not confident";"semi confident"
"0DURckDH8F3pzTz7KKFLz7";33;"1994-01-01";"90s Dance Hits";"pop";"dance pop";0.667;0.827;11;-10.869;0;0.0553;0.0286;0.0135;0.245;0.441;127.993;230600;231;3.85;"Meh";"old";"semi-danceable";"Call Me";"Deee-Lite";1;"medium fast";"not confident";"confident"
"0e6hcK4XocCDoOg32qoSif";18;"2019-12-13";"Electro Pop | Electropop";"pop";"electropop";0.487;0.431;3;-10.419;1;0.0245;0.0799;0.0062;0.198;0.222;88.874;210571;211;3.516666666;"Trash";"young";"semi-danceable";"The Highway";"The Restless Age";1;"slow";"not confident";"slightly confident"
"0E8WJOFs2eWD67USh7C6Qd";69;"2018-08-31";"Electropop 2019";"pop";"electropop";0.766;0.674;0;-6.245;1;0.0538;0.0217;5.87e-05;0.258;0.214;121.012;168636;169;2.816666666;"Alright!";"young";"highly_danceable";"Love No More";"Loud Luxury";1;"medium slow";"not confident";"semi confident"
"0E9ZjEAyAwOXZ7wJC0PD33";84;"2018-06-08";"Dance Pop";"pop";"dance pop";0.694;0.77;6;-5.335;1;0.149;0.176;1.1e-05;0.118;0.163;125.905;184560;185;3.083333333;"Banger";"young";"semi-danceable";"In My Mind";"Dynoro";1;"medium fast";"slightly confident";"slightly confident"
"0EdgK7ASb4kfRkW8pVMN02";70;"2020-01-10";"Cardio";"pop";"dance pop";0.503;0.754;7;-3.634;1;0.0424;0.264;5.85e-05;0.297;0.597;116.524;186750;187;3.116666666;"Alright!";"young";"semi-danceable";"2 Hearts (feat. Gia Koka)";"Sam Feldt";1;"medium fast";"semi confident";"semi confident"
"0EJlpO8Z5Vqy4phgcqU84V";32;"2018-10-26";"Christian Dance Party";"pop";"dance pop";0.54;0.552;5;-7.702;1;0.031;0.0494;6.21e-06;0.332;0.456;114.978;227080;227;3.783333333;"Meh";"young";"semi-danceable";"Paradise";"Matthew Parker";1;"slow";"not confident";"semi confident"
"0EPqqVrZZw00uLDTB0pxs6";46;"2019-07-12";"Pop / Dance";"pop";"dance pop";0.876;0.856;4;-3.884;1;0.0486;0.0812;1.29e-06;0.457;0.685;121.991;185062;185;3.083333333;"Meh";"young";"highly_danceable";"I'm Not Alright";"Loud Luxury";1;"medium fast";"not confident";"confident"
"0ePV5nJT0v9wFHjKvt9fNV";48;"2019-04-18";"Pop Dance Hits";"pop";"dance pop";0.687;0.711;5;-7.089;1;0.0524;0.258;0.00673;0.115;0.0705;120.018;192500;193;3.216666666;"Meh";"young";"semi-danceable";"Know Love - OTR Remix";"RKCB";1;"medium slow";"semi confident";"slightly confident"
"0EQeui6OBMzqJ3Z3wCOzZh";62;"2019-07-26";"Dance Pop Hits";"pop";"dance pop";0.639;0.705;7;-5.039;0;0.049;0.045;0.0;0.425;0.595;124.957;182161;182;3.033333333;"Alright!";"young";"semi-danceable";"Need You";"Faustix";1;"medium slow";"not confident";"confident"
"0eqH0ALoDQevq59YcQ53KE";69;"2004-11-22";"post teen pop";"pop";"post-teen pop";0.926;0.916;10;-2.221;0;0.0929;0.35;6.17e-06;0.0234;0.904;110.007;199853;200;3.333333333;"Alright!";"old";"highly_danceable";"Hollaback Girl";"Gwen Stefani";1;"fast";"semi confident";"not confident"
"0eQJy4VAW7AkhKIHzXx3jG";67;"2019-05-24";"post-teen alternative, indie, pop (large variety)";"pop";"post-teen pop";0.538;0.541;7;-8.304;1;0.16;0.39;0.0;0.103;0.183;159.419;188650;189;3.15;"Alright!";"young";"semi-danceable";"The First One";"Astrid S";1;"slow";"semi confident";"slightly confident"
"0ErzcmZ2gIwX7X0xSMQPix";68;"2018-03-14";"K-Party Dance Mix";"pop";"dance pop";0.787;0.543;10;-6.7;0;0.037;0.0233;0.0;0.0861;0.332;99.026;210641;211;3.516666666;"Alright!";"young";"highly_danceable";"BOSS";"NCT";1;"slow";"not confident";"not confident"
"0Ev562zA4pmUsBqjxsxxdx";74;"2017-03-03";"Dance Pop";"pop";"dance pop";0.625;0.707;2;-4.761;1;0.0337;0.22;0.0;0.213;0.479;138.064;248156;248;4.133333333;"Alright!";"young";"semi-danceable";"Feel Good (feat. Daya)";"Gryffin";1;"medium slow";"semi confident";"confident"
"0FC7eAz8CW9HAWnBr8Yo42";50;"2018-06-22";"Pop Warmup 130 BPM";"pop";"dance pop";0.631;0.939;7;-1.7;0;0.0398;0.0728;0.000187;0.319;0.353;128.048;191500;192;3.2;"Meh";"young";"semi-danceable";"Daylight (Airbeat One Anthem 2018)";"Fluex";1;"fast";"not confident";"semi confident"
"0Fc9QSMX6fgEBgDjUax7t7";58;"2018-11-23";"Pop Remix";"pop";"dance pop";0.723;0.837;11;-6.487;1;0.0389;0.0103;0.000477;0.0834;0.643;123.952;177097;177;2.95;"Alright!";"young";"highly_danceable";"Ruin My Life - Steve James Remix";"Zara Larsson";1;"medium fast";"not confident";"not confident"
"0FDzzruyVECATHXKHFs9eJ";78;"2014-05-19";"Dance Pop";"pop";"dance pop";0.551;0.636;6;-7.125;1;0.0281;0.00713;0.00203;0.217;0.153;124.996;268467;268;4.466666666;"Banger";"old";"semi-danceable";"A Sky Full of Stars";"Coldplay";1;"medium slow";"not confident";"confident"
"0fea68AdmYNygeTGI4RC18";91;"2019-06-28";"Todo Éxitos";"pop";"dance pop";0.754;0.646;7;-5.795;1;0.317;0.152;1.85e-05;0.108;0.429;176.089;242573;243;4.05;"Banger";"young";"highly_danceable";"LA CANCI�N";"J Balvin";1;"medium slow";"slightly confident";"slightly confident"
"0fg8CqpjdojMyXLNzM2PaJ";7;"2017-01-26";"Electropop Hits  2017-2020";"pop";"electropop";0.803;0.743;1;-3.602;0;0.0681;0.105;2.12e-06;0.099;0.674;108.005;203180;203;3.383333333;"Trash";"young";"highly_danceable";"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)";"Major Lazer";1;"medium slow";"slightly confident";"not confident"
"0FkLMOUTkSTPSAYkIXQ579";69;"2014-05-30";"90s Dance Hits";"pop";"dance pop";0.637;0.878;7;-4.449;1;0.0302;0.0775;0.0227;0.364;0.742;139.053;242053;242;4.033333333;"Alright!";"old";"semi-danceable";"L'amour Toujours (Small Mix)";"Gigi D'Agostino";1;"medium fast";"not confident";"semi confident"
"0FlnsBDwPglenLJoQjPd4K";50;"2018-02-23";"Dance Pop Hits";"pop";"dance pop";0.814;0.705;7;-4.734;1;0.0904;0.0958;0.000133;0.0687;0.6;110.004;240617;241;4.016666666;"Meh";"young";"highly_danceable";"IDGAF - Hazers Remix";"Dua Lipa";1;"medium slow";"not confident";"not confident"
"0FVUs7Kb4KKl3vsssgZCud";44;"2019-11-13";"Dance Pop: Japan";"pop";"dance pop";0.738;0.55;5;-9.845;0;0.0473;0.00919;0.000648;0.0772;0.599;110.024;311976;312;5.2;"Meh";"young";"highly_danceable";"DAYZ";"AAAMYYY";1;"slow";"not confident";"not confident"
"0FZ4Dmg8jJJAPJnvBIzD9z";83;"2018-12-14";"Someone You Loved Lewis Capaldi (Pop Music Mix)";"pop";"post-teen pop";0.861;0.603;8;-5.788;0;0.176;0.0521;0.0;0.0924;0.504;98.043;228760;229;3.816666666;"Banger";"young";"highly_danceable";"ZEZE";"Kodak Black";1;"medium slow";"not confident";"not confident"
"0g5EKLgdKvNlln7TNqBByK";76;"2016-08-05";"ElectroPop 2020";"pop";"electropop";0.583;0.695;9;-5.336;1;0.0423;0.0141;0.0;0.0527;0.224;104.879;220573;221;3.683333333;"Banger";"young";"semi-danceable";"Middle";"DJ Snake";1;"medium slow";"not confident";"not confident"
"0G7Ik0gmxJBFJKAmK2p1k9";60;"2019-02-01";"post-teen alternative, indie, pop (large variety)";"pop";"post-teen pop";0.881;0.697;0;-5.613;1;0.27;0.129;1.39e-06;0.0834;0.434;97.012;176618;177;2.95;"Alright!";"young";"highly_danceable";"Someone New";"Astrid S";1;"medium slow";"slightly confident";"not confident"
"0gb1J5UrTpzaU1s3nupgCd";72;"2016-04-01";"ELECTROPOP";"pop";"electropop";0.671;0.916;6;-4.014;0;0.0397;0.0282;0.00762;0.24;0.803;126.01;189127;189;3.15;"Alright!";"young";"semi-danceable";"No Money";"Galantis";1;"fast";"not confident";"confident"
"0gcOnIUKIG6JF56iFUfE0p";78;"2019-09-06";"Todo Éxitos";"pop";"dance pop";0.745;0.881;0;-2.587;1;0.0506;0.255;0.0;0.25;0.961;157.985;147493;147;2.45;"Banger";"young";"highly_danceable";"Bonita";"Juanes";1;"medium fast";"semi confident";"semi confident"
"0GE84jMHPkH9GfBh67DyYL";0;"2008-09-02";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.35;0.956;11;-3.737;0;0.0807;0.00707;0.0;0.239;0.668;145.431;193173;193;3.216666666;"Trash";"old";"couch-worthy";"You Might As Well Be In Space";"The Years Gone By";1;"fast";"not confident";"confident"
"0GfS3y8Jd7SHWd9R51s7Fo";69;"2019-03-08";"Pop Remix";"pop";"dance pop";0.746;0.557;1;-6.722;1;0.0542;0.103;0.0036;0.138;0.324;111.961;159404;159;2.65;"Alright!";"young";"highly_danceable";"Dancing With A Stranger (With Normani) - Cheat Codes Remix";"Sam Smith";1;"slow";"slightly confident";"slightly confident"
"0gIZLyF3MWQVcspzrLWYod";39;"2019-04-12";"Dance Pop";"pop";"dance pop";0.434;0.917;9;-3.613;0;0.0633;0.301;1.8e-05;0.289;0.622;121.967;147554;148;2.466666666;"Meh";"young";"semi-danceable";"Simple (STVW Remix)";"FANNYPACK";1;"fast";"semi confident";"semi confident"
"0gJvqi9QyASOCtJu99tytc";71;"2004-01-01";"Intro to Post-Teen Pop";"pop";"post-teen pop";0.587;0.583;5;-5.284;0;0.0313;0.248;0.0;0.124;0.15;139.92;219493;219;3.65;"Alright!";"old";"semi-danceable";"Because of You";"Kelly Clarkson";1;"slow";"semi confident";"slightly confident"
"0GRoERSBBky3YgdKW2w2Vc";68;"2019-04-26";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.654;0.874;6;-3.885;1;0.0543;0.169;1.77e-06;0.134;0.542;119.85;184027;184;3.066666666;"Alright!";"young";"semi-danceable";"Brave";"Don Diablo";1;"medium fast";"slightly confident";"slightly confident"
"0gV0Ogr3400hgZrWOG7Di1";61;"2017-05-20";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.569;0.957;0;-9.433;0;0.0419;0.116;0.0;0.199;0.702;154.071;250942;251;4.183333333;"Alright!";"young";"semi-danceable";"Deja Vu (Initial D)";"Tsuko G.";1;"fast";"slightly confident";"slightly confident"
"0gxkqxGiLg1ylKzgToCcHY";56;"2019-02-18";"K-Party Dance Mix";"pop";"dance pop";0.817;0.82;0;-3.404;1;0.194;0.0125;0.0;0.0793;0.422;120.012;186799;187;3.116666666;"Alright!";"young";"highly_danceable";"Play It Cool";"Monsta X";1;"medium fast";"not confident";"not confident"
"0gYkWzRcwMTs9YXWl0Rghm";0;"2008-08-04";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.49;0.967;3;-2.689;1;0.0708;0.0164;0.0;0.107;0.347;130.929;216547;217;3.616666666;"Trash";"old";"semi-danceable";"Six Feet Under The Stars";"All Time Low";1;"fast";"not confident";"slightly confident"
"0GzmMQizDeA2NVMUaZksv0";61;"2017-09-28";"Dance Pop";"pop";"dance pop";0.759;0.716;11;-6.36;0;0.0818;0.0223;0.0;0.231;0.469;105.009;209733;210;3.5;"Alright!";"young";"highly_danceable";"Mi Gente (feat. Beyonc�)";"J Balvin";1;"medium slow";"not confident";"confident"
"0Hg7Cuf6iv7G5CDfxZqwxQ";39;"2019-03-01";"Pop Dance Hits";"pop";"dance pop";0.602;0.72;4;-4.548;0;0.127;0.373;0.0;0.163;0.197;145.009;155586;156;2.6;"Meh";"young";"semi-danceable";"Cut You Loose";"ReauBeau";1;"medium slow";"semi confident";"slightly confident"
"0HgIbfeOw6dLuGmPippTlh";46;"2014-05-25";"post teen pop";"pop";"post-teen pop";0.83;0.546;11;-7.506;1;0.055;0.232;0.0;0.676;0.61;120.975;231540;232;3.866666666;"Meh";"old";"highly_danceable";"Rather Be";"Clean Bandit";1;"slow";"semi confident";"confident"
"0HGSn0eFH5LF1MWdE9FOUC";41;"2019-11-06";"Dance Pop: Japan";"pop";"dance pop";0.742;0.719;4;-6.341;0;0.0387;0.0867;0.0;0.126;0.318;125.007;217000;217;3.616666666;"Meh";"young";"highly_danceable";"Fly me 2";"eill";1;"medium slow";"not confident";"slightly confident"
"0hnHoQbEQOL4YUZ4SO6xbe";47;"2011-01-01";"Post teen pop";"pop";"post-teen pop";0.56;0.826;6;-5.866;0;0.0976;0.00272;0.0;0.487;0.492;141.974;206676;207;3.45;"Meh";"old";"semi-danceable";"Calling All the Monsters";"China Anne McClain";1;"medium fast";"not confident";"confident"
"0hOAqVCzjzNpZgZZmt30HE";21;"2012-01-01";"post teen pop";"pop";"post-teen pop";0.588;0.853;2;-5.069;1;0.0505;0.000778;0.0;0.219;0.598;125.007;217347;217;3.616666666;"Trash";"old";"semi-danceable";"Make Your Mark";"Drew Ryan Scott";1;"medium fast";"not confident";"confident"
"0HPD5WQqrq7wPWR7P7Dw1i";80;"2010-01-01";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.755;0.837;2;-2.718;0;0.142;0.0991;0.0;0.289;0.714;120.028;199693;200;3.333333333;"Banger";"old";"highly_danceable";"TiK ToK";"Kesha";1;"medium fast";"not confident";"semi confident"
"0HVj61S4pQJdQhgZP61G65";8;"2016-01-01";"ELECTROPOP";"pop";"electropop";0.486;0.713;2;-3.949;0;0.0524;0.0853;0.0;0.0839;0.297;121.028;226720;227;3.783333333;"Trash";"young";"semi-danceable";"I Would Like";"Zara Larsson";1;"medium slow";"not confident";"not confident"
"0hVXuCcriWRGvwMV1r5Yn9";84;"2019-07-12";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.798;0.675;6;-5.041;1;0.0442;0.0912;0.0;0.0894;0.842;101.956;219947;220;3.666666666;"Banger";"young";"highly_danceable";"I Don't Care (with Justin Bieber)";"Ed Sheeran";1;"medium slow";"not confident";"not confident"
"0i5el041vd6nxrGEU8QRxy";70;"2012-01-01";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.457;0.948;10;-3.364;1;0.0354;0.0191;0.0;0.0536;0.878;148.0;208960;209;3.483333333;"Alright!";"old";"semi-danceable";"Cruise";"Florida Georgia Line";1;"fast";"not confident";"not confident"
"0i60OX4Ba7Bm3r5ikTK4Mc";32;"2018-08-24";"TUNES DANCE AND POP";"pop";"dance pop";0.665;0.634;1;-5.484;1;0.029;0.0149;0.0;0.104;0.151;125.055;271849;272;4.533333333;"Meh";"young";"semi-danceable";"Behold!";"Seven Lights";1;"medium slow";"not confident";"slightly confident"
"0iBOGfVW1T08dRqtqnMYK0";62;"2019-11-08";"Pop / Dance";"pop";"dance pop";0.51;0.71;1;-7.516;1;0.0874;0.442;0.00025;0.0783;0.511;119.951;206930;207;3.45;"Alright!";"young";"semi-danceable";"Say It Again";"AJ Mitchell";1;"medium slow";"confident";"not confident"
"0ibYVniVLMJWvc3eNfYk8T";49;"1995-03-28";"90s Dance Hits";"pop";"dance pop";0.721;0.924;1;-8.282;1;0.0396;0.000683;0.00382;0.0817;0.694;130.947;244133;244;4.066666666;"Meh";"old";"highly_danceable";"Run Away";"Real McCoy";1;"fast";"not confident";"not confident"
"0idc0XRnLRovVqpWnGQ6hC";14;"2014-01-01";"BALLARE - رقص";"pop";"post-teen pop";0.818;0.595;8;-7.644;1;0.0515;0.00014;0.575;0.0612;0.729;119.99;262000;262;4.366666666;"Trash";"old";"highly_danceable";"My Love";"Route 94";1;"slow";"not confident";"not confident"
"0IkKz2J93C94Ei4BvDop7P";67;"2011-01-01";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.75;0.727;5;-4.21;0;0.142;0.0189;0.0;0.266;0.359;129.993;262173;262;4.366666666;"Alright!";"old";"highly_danceable";"Party Rock Anthem";"LMFAO";1;"medium slow";"not confident";"semi confident"
"0IvaxIhE6z3QGtQZoDDfFl";39;"2013-01-01";"post teen pop";"pop";"post-teen pop";0.369;0.96;9;-2.772;1;0.131;0.0663;0.0424;0.206;0.539;169.991;151893;152;2.533333333;"Meh";"old";"couch-worthy";"Surf Crazy Finale";"Teen Beach Movie Cast";1;"fast";"not confident";"confident"
"0iwsQWgtjSq2kUXuZwTDAL";73;"2018-02-02";"post-teen alternative, indie, pop (large variety)";"pop";"post-teen pop";0.631;0.599;7;-6.137;0;0.0878;0.067;0.0;0.0952;0.727;170.122;190576;191;3.183333333;"Alright!";"young";"semi-danceable";"Home with You";"Madison Beer";1;"slow";"not confident";"not confident"
"0iYebKFUSfF72fUu2OW6ZT";71;"2010-01-01";"Post-teen pop";"pop";"post-teen pop";0.72;0.861;11;-4.339;1;0.209;0.269;5.11e-06;0.601;0.669;126.991;200013;200;3.333333333;"Alright!";"old";"highly_danceable";"Super Bass";"Nicki Minaj";1;"medium fast";"semi confident";"confident"
"0j6HZwmFLvxSoYUrg29IgP";37;"2019-12-25";"Dance Pop: Japan";"pop";"dance pop";0.789;0.77;5;-5.531;0;0.0553;0.0403;0.0;0.0988;0.791;102.0;193553;194;3.233333333;"Meh";"young";"highly_danceable";"LOVE + PARTY";"CREAM";1;"medium fast";"not confident";"not confident"
"0J6mQxEZnlRt9ymzFntA6z";24;"1986-01-01";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.534;0.887;0;-3.777;1;0.0345;0.0768;9.93e-05;0.325;0.72;122.494;249293;249;4.15;"Trash";"old";"semi-danceable";"Livin' On A Prayer";"Bon Jovi";1;"medium fast";"not confident";"semi confident"
"0Jcnr8HUGQdaOiSkqpdEKX";54;"2010-01-01";"post teen pop";"pop";"post-teen pop";0.692;0.797;5;-6.248;1;0.0439;0.0863;0.0;0.186;0.763;125.023;186800;187;3.116666666;"Alright!";"old";"semi-danceable";"Something About the Sunshine";"Anna Margaret";1;"medium fast";"not confident";"slightly confident"
"0JhKJg5ejeQ8jq89UQtnw8";22;"2011-01-01";"Electropop Hits  2017-2020";"pop";"electropop";0.62;0.881;1;-5.851;0;0.0372;0.0585;0.714;0.311;0.415;126.035;199904;200;3.333333333;"Trash";"old";"semi-danceable";"Levels - Radio Edit";"Avicii";1;"medium fast";"not confident";"semi confident"
"0JIcWmxwEpv740agHLbVB5";61;"2019-04-12";"Dance Pop Tunes";"pop";"dance pop";0.689;0.859;10;-4.708;0;0.0281;0.108;0.291;0.14;0.672;119.991;194481;194;3.233333333;"Alright!";"young";"semi-danceable";"Summer Lover (feat. Devin & Nile Rodgers)";"Oliver Heldens";1;"medium fast";"slightly confident";"slightly confident"
"0JiVRyTJcJnmlwCZ854K4p";70;"2016-12-02";"Electropop Hits  2017-2020";"pop";"electropop";0.676;0.929;10;-3.194;1;0.0458;0.186;0.000405;0.121;0.157;97.019;161200;161;2.683333333;"Alright!";"young";"semi-danceable";"Alone";"Alan Walker";1;"fast";"slightly confident";"slightly confident"
"0jlpHhGUFn4aAWLsRRnwep";62;"2019-05-10";"Cardio";"pop";"dance pop";0.731;0.802;5;-4.763;1;0.0623;0.022;0.0;0.059;0.434;121.991;179016;179;2.983333333;"Alright!";"young";"highly_danceable";"Magnets (feat. Sophie Simmons)";"Sam Feldt";1;"medium fast";"not confident";"not confident"
"0JoaFxLgrqbWutREzcZBzS";12;"2016-04-05";"ELECTROPOP";"pop";"electropop";0.771;0.629;1;-5.79;1;0.0511;0.00802;0.00252;0.356;0.362;103.918;173975;174;2.9;"Trash";"young";"highly_danceable";"One Dance";"Drake";1;"medium slow";"not confident";"semi confident"
"0JOyq6so0bYNZB4RAkjg4m";26;"2019-05-22";"Best of 2019 Dance Pop: Japan";"pop";"dance pop";0.696;0.889;1;-2.716;1;0.035;0.0187;0.0;0.35;0.586;144.06;195558;196;3.266666666;"Meh";"young";"semi-danceable";"Woman We Are";"Dream Shizuka";1;"medium fast";"not confident";"semi confident"
"0JQ5MbyriK6ruD3t6RZ7ix";84;"2019-08-29";"post-teen alternative, indie, pop (large variety)";"pop";"post-teen pop";0.672;0.464;6;-5.624;0;0.037;0.43;0.0;0.284;0.271;92.069;200742;201;3.35;"Banger";"young";"semi-danceable";"Never Seen The Rain";"Tones and I";1;"slow";"confident";"semi confident"
"0jrDmug9eevza5OnEarhgA";31;"2019-03-29";"Christian Dance Party";"pop";"dance pop";0.66;0.546;5;-6.329;0;0.0296;0.012;2.84e-06;0.0906;0.203;139.935;242267;242;4.033333333;"Meh";"young";"semi-danceable";"Neighbour";"Verses";1;"slow";"not confident";"not confident"
"0jTTjg6q4jsd2RhuHwTvLj";53;"2007-01-01";"post-teen pop";"pop";"post-teen pop";0.694;0.709;7;-6.205;0;0.103;0.0966;0.0;0.267;0.566;114.966;188000;188;3.133333333;"Alright!";"old";"semi-danceable";"He Said She Said";"Ashley Tisdale";1;"medium slow";"not confident";"semi confident"
"0JumfyG7GUshFjxouEXwhw";53;"2018-06-29";"Cardio";"pop";"dance pop";0.685;0.712;6;-4.302;0;0.0894;0.334;1.1e-06;0.047;0.483;114.989;196493;196;3.266666666;"Alright!";"young";"semi-danceable";"You Deserve Better - Andrelli Remix";"James Arthur";1;"medium slow";"semi confident";"not confident"
